gender	age	country	friend_count	lifetime	city_played	pictionary_played	scramble_played	sniper_played	paid
female	18	USA	0	50	24	17	8	1	non_payer
male	18	USA	0	1	0	0	0	1	non_payer
male	19	USA	0	8	2	0	2	4	non_payer
female	24	FRANCE	44	1	0	1	0	0	non_payer
female	21	FRANCE	1	9	3	5	1	0	non_payer
male	18	USA	0	18	2	2	1	13	non_payer
female	29	GERMANY	0	88	45	24	17	2	non_payer
male	24	USA	86	0	0	0	0	0	non_payer
female	18	GERMANY	59	25	14	4	6	1	non_payer
male	27	USA	12	29	2	3	6	18	payer
male	18	FRANCE	2	4	1	0	1	2	non_payer
male	20	FRANCE	0	46	2	4	6	34	non_payer
female	18	CANADA	4	61	23	17	19	2	non_payer
male	26	USA	5	9	2	0	4	3	non_payer
male	18	USA	3	5	0	1	0	4	non_payer
female	21	UK	0	2	2	0	0	0	non_payer
female	18	USA	3	7	3	2	0	2	non_payer
female	20	USA	1	74	28	35	7	4	non_payer
male	23	UK	95	10	0	1	2	7	non_payer
female	23	USA	0	83	42	24	12	5	non_payer
female	27	USA	42	5	5	0	0	0	non_payer
male	18	USA	5	84	10	12	20	42	non_payer
female	19	MEXICO	5	50	30	13	6	1	non_payer
female	21	USA	2	93	48	28	15	2	non_payer
female	20	FRANCE	50	2	2	0	0	0	non_payer
male	19	UK	83	2	0	0	0	2	non_payer
female	18	USA	58	75	48	17	9	1	payer
female	24	CANADA	44	3	0	2	1	0	non_payer
female	23	USA	10	5	3	2	0	0	non_payer
female	22	USA	0	3	1	2	0	0	non_payer
male	21	USA	0	1	1	0	0	0	non_payer
female	26	UK	91	9	4	3	2	0	non_payer
male	22	USA	0	1	0	0	0	1	non_payer
female	25	UK	4	9	5	2	1	1	non_payer
female	20	USA	2	11	5	4	2	0	non_payer
female	20	MEXICO	54	4	1	1	2	0	non_payer
male	18	USA	1	50	5	5	5	35	non_payer
male	19	USA	4	2	0	0	0	2	non_payer
female	21	USA	49	7	6	0	1	0	non_payer
female	20	EGYPT	0	5	3	2	0	0	non_payer
male	25	UK	1	3	0	0	0	3	non_payer
female	24	USA	0	10	4	2	4	0	non_payer
female	19	USA	0	30	19	5	6	0	non_payer
female	27	USA	0	71	36	21	10	4	non_payer
female	22	USA	1	60	33	15	7	5	non_payer
female	20	USA	0	0	0	0	0	0	non_payer
male	18	UK	6	1	0	0	1	0	non_payer
female	25	USA	0	6	2	2	2	0	non_payer
female	18	USA	0	64	33	20	7	4	non_payer
male	21	MEXICO	0	1	0	0	1	0	non_payer
female	23	UK	70	25	14	7	2	2	non_payer
female	21	USA	0	5	5	0	0	0	non_payer
female	21	EGYPT	63	18	9	8	0	1	non_payer
female	18	MEXICO	0	96	48	27	16	5	non_payer
female	26	GERMANY	5	38	23	7	6	2	non_payer
male	25	EGYPT	2	8	2	0	1	5	non_payer
female	24	USA	2	8	3	3	2	0	non_payer
female	18	UK	4	27	11	8	6	2	non_payer
female	19	USA	1	29	21	6	2	0	non_payer
female	23	UK	0	1	0	0	1	0	non_payer
female	29	GERMANY	4	2	1	0	1	0	non_payer
female	19	USA	14	21	9	8	3	1	payer
female	23	USA	5	8	5	2	1	0	non_payer
female	20	USA	46	6	5	1	0	0	non_payer
male	18	FRANCE	0	10	3	0	1	6	non_payer
female	27	USA	0	4	2	0	2	0	non_payer
female	19	USA	3	23	11	7	3	2	non_payer
male	19	USA	89	77	10	7	14	46	payer
female	19	UK	4	0	0	0	0	0	non_payer
female	20	USA	0	6	3	1	1	1	non_payer
male	23	USA	3	1	0	0	0	1	non_payer
female	20	USA	0	6	4	2	0	0	non_payer
male	21	USA	0	57	1	3	12	41	non_payer
female	26	CANADA	90	55	30	14	10	1	payer
male	23	USA	50	9	1	1	3	4	non_payer
male	24	USA	0	2	0	0	0	2	non_payer
female	24	USA	3	9	5	4	0	0	non_payer
male	18	USA	0	72	9	6	9	48	non_payer
female	21	UK	0	4	3	0	1	0	non_payer
male	27	EGYPT	79	54	3	5	9	37	payer
female	28	CANADA	0	2	1	1	0	0	non_payer
female	20	USA	5	7	4	1	2	0	non_payer
female	23	GERMANY	5	0	0	0	0	0	non_payer
female	19	USA	3	22	9	9	4	0	non_payer
female	22	UK	0	1	0	1	0	0	non_payer
male	22	UK	0	58	6	3	11	38	non_payer
female	26	USA	1	3	1	1	1	0	non_payer
female	30	USA	4	10	5	2	2	1	non_payer
female	28	USA	1	83	51	18	14	0	non_payer
female	23	MEXICO	0	4	4	0	0	0	non_payer
female	24	USA	3	4	1	1	2	0	non_payer
male	19	USA	3	1	0	0	0	1	non_payer
female	20	UK	0	87	46	29	11	1	non_payer
male	18	MEXICO	0	0	0	0	0	0	non_payer
female	24	UK	4	38	22	6	7	3	non_payer
male	24	USA	0	4	0	0	2	2	non_payer
female	22	USA	4	8	6	1	1	0	non_payer
female	22	UK	27	21	13	5	3	0	non_payer
female	20	USA	1	85	49	29	6	1	non_payer
male	20	GERMANY	26	40	2	6	10	22	non_payer
female	19	USA	100	4	2	0	2	0	non_payer
female	28	FRANCE	0	6	3	1	2	0	non_payer
male	28	USA	0	7	0	1	1	5	non_payer
female	22	UK	0	10	4	4	2	0	non_payer
female	18	GERMANY	0	9	1	6	2	0	non_payer
male	23	USA	0	0	0	0	0	0	non_payer
male	27	USA	2	33	0	5	5	23	non_payer
male	25	USA	2	55	9	3	11	32	non_payer
female	22	EGYPT	0	5	4	1	0	0	non_payer
male	27	USA	5	99	4	12	16	67	non_payer
female	21	UK	3	2	2	0	0	0	non_payer
male	21	USA	11	9	0	3	0	6	non_payer
female	18	USA	96	82	38	27	14	3	payer
male	22	CANADA	3	1	0	0	0	1	non_payer
female	25	UK	4	10	4	4	2	0	non_payer
female	22	USA	0	8	7	1	0	0	non_payer
male	21	UK	74	53	2	11	9	31	payer
female	21	USA	0	35	17	9	5	4	non_payer
female	20	USA	0	10	6	1	2	1	non_payer
male	21	USA	37	8	2	0	1	5	non_payer
female	18	USA	18	4	2	1	1	0	non_payer
male	21	USA	2	9	1	3	0	5	non_payer
female	18	USA	5	42	21	13	6	2	non_payer
female	19	USA	18	7	3	2	2	0	non_payer
female	20	USA	5	1	0	1	0	0	non_payer
female	19	UK	0	8	3	3	1	1	non_payer
female	21	USA	1	9	4	4	0	1	non_payer
male	20	UK	4	49	3	9	8	29	non_payer
female	20	GERMANY	0	6	5	0	1	0	non_payer
female	18	GERMANY	3	72	36	20	11	5	non_payer
male	20	GERMANY	35	39	3	6	5	25	non_payer
female	22	UK	80	70	36	20	12	2	non_payer
female	18	USA	0	41	20	13	6	2	non_payer
female	25	USA	0	0	0	0	0	0	non_payer
female	26	USA	71	8	5	3	0	0	non_payer
male	18	USA	3	6	0	1	1	4	non_payer
female	18	USA	3	58	31	17	7	3	non_payer
female	18	USA	8	8	4	1	2	1	non_payer
female	18	USA	0	4	2	2	0	0	non_payer
female	20	USA	0	20	8	7	4	1	non_payer
male	18	USA	24	9	1	2	0	6	non_payer
female	26	UK	4	8	5	2	1	0	non_payer
female	20	UK	18	9	6	3	0	0	non_payer
female	26	USA	3	2	1	0	1	0	non_payer
female	24	USA	5	1	0	1	0	0	non_payer
female	21	USA	4	56	25	22	6	3	non_payer
female	19	GERMANY	0	22	15	4	3	0	non_payer
male	20	GERMANY	86	9	0	2	1	6	non_payer
female	22	UK	1	7	3	1	3	0	non_payer
male	21	FRANCE	5	60	7	6	11	36	non_payer
male	21	USA	1	4	0	2	1	1	non_payer
male	21	MEXICO	5	0	0	0	0	0	non_payer
male	18	MEXICO	3	66	6	6	10	44	non_payer
female	18	USA	0	76	39	21	11	5	non_payer
female	22	USA	1	7	3	3	0	1	non_payer
male	24	EGYPT	4	100	7	10	22	61	non_payer
male	23	UK	0	3	0	0	0	3	non_payer
female	19	UK	3	92	44	29	10	9	non_payer
male	23	UK	0	13	0	0	2	11	non_payer
female	20	USA	0	3	2	1	0	0	non_payer
female	18	EGYPT	0	6	5	1	0	0	non_payer
female	29	USA	27	72	36	20	10	6	payer
female	20	FRANCE	94	57	32	9	13	3	payer
male	22	MEXICO	1	4	1	0	0	3	non_payer
male	21	USA	78	6	0	0	1	5	non_payer
female	21	GERMANY	0	58	28	19	9	2	non_payer
female	19	FRANCE	4	2	1	0	1	0	non_payer
female	29	MEXICO	0	10	5	5	0	0	non_payer
male	18	FRANCE	4	28	2	5	5	16	non_payer
male	18	UK	3	6	1	0	2	3	non_payer
female	21	USA	0	32	21	8	2	1	non_payer
female	22	FRANCE	34	100	57	27	13	3	non_payer
female	22	UK	2	13	5	6	2	0	non_payer
female	27	USA	4	3	3	0	0	0	non_payer
female	21	GERMANY	0	5	2	2	1	0	non_payer
male	20	USA	4	8	1	2	1	4	non_payer
female	26	USA	0	92	46	30	14	2	non_payer
female	26	UK	4	92	43	30	16	3	non_payer
female	26	GERMANY	80	5	3	2	0	0	non_payer
male	18	USA	5	9	0	3	2	4	non_payer
female	18	USA	0	0	0	0	0	0	non_payer
female	19	FRANCE	4	1	1	0	0	0	non_payer
male	23	USA	0	70	9	8	17	36	non_payer
female	22	USA	45	1	1	0	0	0	non_payer
male	19	UK	3	89	9	5	12	63	non_payer
female	23	USA	0	12	5	2	5	0	non_payer
female	22	GERMANY	65	3	1	1	1	0	non_payer
male	18	USA	8	75	7	6	19	43	non_payer
female	22	GERMANY	30	39	21	12	4	2	non_payer
female	27	FRANCE	0	9	5	2	2	0	non_payer
female	23	CANADA	0	75	39	19	15	2	non_payer
female	24	UK	5	4	0	3	1	0	non_payer
female	22	UK	0	16	10	4	2	0	non_payer
female	23	USA	0	67	38	16	7	6	non_payer
male	21	UK	0	10	1	0	1	8	non_payer
female	22	UK	0	25	14	8	2	1	non_payer
female	18	CANADA	0	4	2	0	2	0	non_payer
female	25	UK	0	14	3	7	4	0	non_payer
male	20	UK	5	51	6	6	12	27	non_payer
male	20	USA	36	8	1	1	1	5	non_payer
female	23	USA	3	5	4	1	0	0	non_payer
female	26	GERMANY	5	10	4	5	1	0	non_payer
female	18	EGYPT	0	59	21	22	14	2	non_payer
male	27	UK	49	7	2	0	1	4	non_payer
female	18	USA	3	59	37	15	6	1	non_payer
female	28	USA	4	77	21	34	18	4	non_payer
female	18	USA	75	2	0	2	0	0	non_payer
female	21	USA	77	2	1	0	0	1	non_payer
male	25	GERMANY	3	6	0	0	3	3	non_payer
female	18	USA	0	5	3	0	2	0	non_payer
female	19	USA	60	1	0	1	0	0	non_payer
female	21	USA	0	4	2	1	1	0	non_payer
female	25	USA	0	1	0	0	1	0	non_payer
male	19	USA	51	2	0	0	1	1	non_payer
female	20	UK	4	35	13	11	8	3	non_payer
female	26	USA	84	65	33	15	15	2	payer
male	21	USA	4	100	9	9	17	65	non_payer
female	20	GERMANY	0	3	2	1	0	0	non_payer
female	18	USA	3	10	9	1	0	0	non_payer
female	21	USA	0	54	32	11	11	0	non_payer
female	20	UK	5	5	3	1	1	0	non_payer
female	24	MEXICO	0	83	43	27	12	1	non_payer
female	18	USA	2	10	6	1	3	0	non_payer
female	22	FRANCE	2	5	2	1	2	0	non_payer
male	21	FRANCE	4	6	0	1	1	4	non_payer
female	22	MEXICO	5	2	1	1	0	0	non_payer
female	24	USA	0	6	5	1	0	0	non_payer
female	24	USA	0	2	2	0	0	0	non_payer
male	25	USA	3	4	0	1	1	2	non_payer
female	19	FRANCE	0	40	22	12	6	0	non_payer
male	29	GERMANY	0	10	0	2	0	8	non_payer
male	24	USA	0	94	9	6	17	62	non_payer
male	22	USA	2	6	1	0	1	4	non_payer
female	19	USA	28	8	6	1	1	0	non_payer
male	19	FRANCE	4	0	0	0	0	0	non_payer
female	19	USA	2	3	1	1	0	1	non_payer
male	19	UK	5	6	1	2	2	1	non_payer
female	18	USA	3	6	4	2	0	0	non_payer
male	19	USA	68	17	1	1	2	13	non_payer
female	22	GERMANY	13	18	9	7	2	0	non_payer
female	25	USA	1	14	7	4	2	1	non_payer
female	23	USA	0	4	1	2	1	0	non_payer
female	19	USA	5	27	14	11	1	1	non_payer
female	22	UK	9	28	15	9	4	0	non_payer
female	22	UK	0	10	2	4	4	0	non_payer
female	24	CANADA	0	2	1	1	0	0	non_payer
male	24	GERMANY	0	5	0	1	2	2	non_payer
female	18	MEXICO	0	1	1	0	0	0	non_payer
male	18	UK	1	19	2	2	4	11	non_payer
female	18	USA	0	1	1	0	0	0	non_payer
male	19	USA	5	42	2	10	9	21	non_payer
male	22	USA	0	51	4	4	11	32	non_payer
female	26	USA	0	43	27	9	3	4	non_payer
male	18	UK	0	5	0	0	1	4	non_payer
female	20	USA	87	1	1	0	0	0	non_payer
male	20	UK	0	5	0	1	0	4	non_payer
female	27	USA	11	37	12	14	8	3	non_payer
female	18	UK	25	6	4	2	0	0	non_payer
male	26	UK	2	94	9	7	17	61	non_payer
male	18	USA	1	9	1	0	2	6	non_payer
male	21	USA	0	2	0	0	0	2	non_payer
female	19	USA	0	30	17	8	5	0	non_payer
female	28	MEXICO	2	8	3	3	1	1	non_payer
female	18	USA	4	9	5	3	1	0	non_payer
male	20	EGYPT	0	2	0	0	0	2	non_payer
male	24	USA	1	19	2	2	5	10	non_payer
male	21	CANADA	2	10	0	2	2	6	non_payer
female	23	USA	0	10	6	1	3	0	non_payer
female	25	FRANCE	0	8	4	2	2	0	non_payer
male	18	UK	0	64	7	3	9	45	non_payer
female	21	CANADA	18	46	19	15	11	1	non_payer
male	19	CANADA	4	0	0	0	0	0	non_payer
male	18	FRANCE	2	95	12	5	15	63	non_payer
female	24	USA	1	26	13	6	5	2	non_payer
male	21	USA	5	9	1	2	1	5	non_payer
male	20	GERMANY	4	4	0	0	0	4	non_payer
male	20	FRANCE	0	71	4	2	14	51	non_payer
female	23	UK	26	7	2	4	1	0	non_payer
male	24	UK	0	2	0	0	1	1	non_payer
female	22	USA	82	10	6	2	2	0	non_payer
female	23	MEXICO	82	6	4	1	1	0	non_payer
male	19	USA	0	7	0	0	0	7	non_payer
female	20	GERMANY	3	2	0	1	1	0	non_payer
female	23	USA	5	6	2	1	0	3	non_payer
male	25	USA	0	2	0	0	2	0	non_payer
female	18	FRANCE	0	2	1	1	0	0	non_payer
female	29	USA	0	3	1	1	0	1	non_payer
female	22	FRANCE	0	90	55	20	13	2	non_payer
female	18	EGYPT	0	0	0	0	0	0	non_payer
female	23	USA	79	3	2	0	1	0	non_payer
male	29	EGYPT	0	41	3	4	8	26	non_payer
female	28	UK	75	10	4	2	2	2	non_payer
female	19	USA	9	6	2	2	2	0	non_payer
male	25	GERMANY	0	3	0	0	1	2	non_payer
male	22	USA	2	94	6	11	13	64	non_payer
male	20	GERMANY	0	26	3	3	5	15	non_payer
female	22	UK	3	5	1	2	2	0	non_payer
female	22	USA	0	10	5	3	2	0	non_payer
female	22	USA	0	5	2	1	1	1	non_payer
female	20	USA	0	6	5	0	0	1	non_payer
female	26	USA	63	25	12	8	4	1	payer
male	19	USA	85	0	0	0	0	0	non_payer
male	24	EGYPT	0	8	1	1	1	5	non_payer
female	30	GERMANY	95	1	0	0	1	0	non_payer
male	22	USA	0	0	0	0	0	0	non_payer
female	22	USA	0	12	4	3	5	0	non_payer
female	21	FRANCE	17	4	2	2	0	0	non_payer
female	23	GERMANY	88	20	10	8	2	0	non_payer
female	26	USA	17	2	1	1	0	0	non_payer
male	20	USA	77	57	3	2	14	38	payer
female	20	UK	0	6	3	2	0	1	non_payer
female	23	USA	2	0	0	0	0	0	non_payer
male	21	UK	0	0	0	0	0	0	non_payer
female	18	USA	3	18	12	6	0	0	non_payer
female	24	UK	90	18	13	4	1	0	non_payer
female	20	USA	3	4	0	2	1	1	non_payer
female	30	USA	4	7	2	3	2	0	non_payer
female	20	USA	0	2	1	0	1	0	non_payer
female	19	GERMANY	4	8	6	1	1	0	non_payer
female	23	USA	3	56	30	11	13	2	non_payer
female	22	USA	0	80	44	23	13	0	non_payer
female	21	UK	0	1	1	0	0	0	non_payer
female	20	USA	5	10	4	5	1	0	non_payer
female	18	USA	3	2	1	1	0	0	non_payer
female	30	UK	79	2	0	1	1	0	non_payer
female	24	USA	3	39	20	14	4	1	non_payer
female	22	USA	4	2	1	1	0	0	non_payer
male	27	USA	15	52	4	6	12	30	payer
female	18	USA	2	9	4	5	0	0	non_payer
female	23	USA	24	3	0	2	1	0	non_payer
female	27	GERMANY	1	0	0	0	0	0	non_payer
male	25	FRANCE	0	93	6	7	18	62	non_payer
female	27	USA	54	70	39	20	7	4	payer
female	20	USA	5	46	25	10	7	4	non_payer
male	19	USA	88	86	9	6	15	56	non_payer
male	18	USA	0	3	0	0	1	2	non_payer
male	27	USA	23	66	8	7	3	48	non_payer
female	20	USA	65	37	25	8	2	2	non_payer
female	19	USA	63	19	13	3	1	2	non_payer
male	26	EGYPT	1	0	0	0	0	0	non_payer
female	20	USA	10	3	2	0	1	0	non_payer
male	22	USA	4	4	1	0	0	3	non_payer
female	19	MEXICO	60	6	5	0	0	1	non_payer
female	26	USA	0	5	2	2	1	0	non_payer
female	18	USA	0	83	45	29	7	2	non_payer
female	24	UK	0	95	39	29	15	12	non_payer
female	18	FRANCE	0	9	5	1	3	0	non_payer
male	22	FRANCE	4	7	1	1	0	5	non_payer
female	30	USA	77	9	5	2	2	0	non_payer
female	21	USA	4	2	1	1	0	0	non_payer
female	18	USA	5	91	41	33	12	5	non_payer
female	22	USA	12	33	14	17	1	1	non_payer
female	24	USA	0	8	4	1	3	0	non_payer
female	25	FRANCE	5	75	41	17	13	4	non_payer
female	29	USA	2	2	1	1	0	0	non_payer
male	23	USA	1	10	0	0	3	7	non_payer
male	18	UK	26	66	3	5	11	47	non_payer
female	18	USA	0	0	0	0	0	0	non_payer
male	18	GERMANY	2	6	0	1	0	5	non_payer
female	20	USA	1	20	10	9	1	0	non_payer
female	18	USA	5	33	21	7	5	0	non_payer
female	22	UK	63	68	32	22	9	5	payer
male	27	USA	1	10	1	1	1	7	non_payer
female	19	USA	4	2	2	0	0	0	non_payer
male	20	FRANCE	3	1	0	0	1	0	non_payer
female	21	MEXICO	0	6	4	0	2	0	non_payer
male	18	USA	71	6	0	2	1	3	non_payer
female	22	CANADA	4	85	44	24	14	3	non_payer
female	22	USA	42	7	2	3	1	1	non_payer
female	25	USA	60	7	4	2	1	0	non_payer
female	22	USA	0	12	7	1	1	3	non_payer
female	30	USA	0	5	3	1	1	0	non_payer
male	23	EGYPT	1	77	6	5	18	48	non_payer
female	21	USA	0	45	22	19	4	0	non_payer
female	21	USA	77	81	47	18	12	4	payer
female	24	FRANCE	3	0	0	0	0	0	non_payer
male	22	USA	2	6	0	1	1	4	non_payer
female	22	UK	4	29	13	7	8	1	non_payer
female	25	EGYPT	5	27	15	7	3	2	non_payer
male	23	USA	33	4	0	0	0	4	non_payer
female	18	FRANCE	5	77	47	23	6	1	non_payer
male	18	USA	0	44	5	6	8	25	non_payer
female	21	USA	28	37	24	4	9	0	payer
male	27	MEXICO	0	3	1	0	0	2	non_payer
female	23	CANADA	2	89	41	21	24	3	non_payer
female	23	USA	3	55	29	14	9	3	non_payer
female	28	USA	0	0	0	0	0	0	non_payer
male	19	USA	0	61	6	4	10	41	non_payer
female	20	UK	31	9	5	1	3	0	non_payer
female	28	USA	2	44	29	9	6	0	non_payer
female	20	UK	63	9	5	1	3	0	non_payer
female	18	UK	4	0	0	0	0	0	non_payer
female	21	USA	0	62	33	22	5	2	non_payer
female	18	GERMANY	0	5	1	4	0	0	non_payer
female	30	FRANCE	1	4	0	2	2	0	non_payer
female	18	USA	13	0	0	0	0	0	non_payer
female	22	USA	42	7	3	2	2	0	non_payer
male	26	USA	5	25	1	4	4	16	non_payer
female	30	USA	0	7	4	1	2	0	non_payer
male	18	USA	2	4	1	0	1	2	non_payer
male	21	USA	5	5	0	0	2	3	non_payer
male	22	USA	4	5	0	1	2	2	non_payer
female	22	FRANCE	1	1	0	0	1	0	non_payer
female	22	GERMANY	47	3	2	0	1	0	non_payer
male	21	MEXICO	0	8	0	0	1	7	non_payer
female	24	USA	2	35	13	12	7	3	non_payer
female	26	USA	63	7	4	2	1	0	non_payer
female	25	USA	0	98	40	38	16	4	non_payer
male	18	UK	5	10	0	2	1	7	non_payer
female	18	USA	0	6	6	0	0	0	non_payer
female	26	USA	5	57	40	15	2	0	non_payer
female	19	UK	0	2	1	1	0	0	non_payer
female	18	USA	0	0	0	0	0	0	non_payer
female	20	USA	0	1	1	0	0	0	non_payer
male	23	USA	1	3	0	0	0	3	non_payer
female	25	FRANCE	0	3	1	2	0	0	non_payer
female	21	FRANCE	65	6	4	1	1	0	non_payer
male	20	GERMANY	0	32	3	5	7	17	non_payer
female	20	UK	60	15	8	5	2	0	non_payer
female	27	USA	0	1	0	1	0	0	non_payer
female	25	USA	89	1	1	0	0	0	non_payer
female	23	USA	21	7	5	2	0	0	non_payer
male	20	CANADA	0	89	8	7	13	61	non_payer
male	29	USA	0	5	0	1	1	3	non_payer
female	20	UK	53	74	32	29	8	5	non_payer
female	18	UK	48	81	41	23	16	1	payer
female	19	USA	16	6	1	4	1	0	non_payer
female	22	UK	70	61	33	15	8	5	payer
female	24	USA	0	86	41	29	12	4	non_payer
female	28	USA	0	84	42	26	11	5	non_payer
male	27	FRANCE	20	6	1	1	1	3	non_payer
male	23	USA	0	89	8	5	15	61	non_payer
male	18	FRANCE	14	29	0	2	3	24	payer
female	18	USA	1	0	0	0	0	0	non_payer
male	22	UK	24	8	1	0	1	6	non_payer
male	21	FRANCE	11	8	2	0	2	4	non_payer
female	21	UK	0	87	42	27	14	4	non_payer
female	18	UK	1	5	0	2	2	1	non_payer
male	19	USA	4	73	6	4	13	50	non_payer
female	18	UK	0	72	36	21	11	4	non_payer
female	21	GERMANY	51	0	0	0	0	0	non_payer
female	30	UK	1	56	29	16	10	1	non_payer
female	19	UK	0	38	19	8	10	1	non_payer
male	29	UK	90	96	10	8	18	60	non_payer
female	24	UK	23	45	17	16	10	2	non_payer
male	25	USA	3	5	0	0	0	5	non_payer
female	26	USA	1	6	4	1	1	0	non_payer
female	18	UK	2	59	28	19	11	1	non_payer
male	21	USA	2	5	1	1	0	3	non_payer
female	21	USA	0	1	0	1	0	0	non_payer
male	22	GERMANY	16	2	0	0	0	2	non_payer
male	20	USA	5	4	0	1	0	3	non_payer
female	18	USA	0	69	39	22	7	1	non_payer
female	27	GERMANY	0	3	1	1	1	0	non_payer
female	26	CANADA	3	6	3	2	0	1	non_payer
female	19	FRANCE	0	5	3	2	0	0	non_payer
female	19	FRANCE	5	6	1	3	2	0	non_payer
female	21	EGYPT	0	10	3	5	2	0	non_payer
female	29	GERMANY	71	4	4	0	0	0	non_payer
female	25	USA	18	2	1	0	1	0	non_payer
female	20	USA	52	10	5	3	1	1	non_payer
female	23	USA	37	1	1	0	0	0	non_payer
male	25	USA	0	3	0	0	1	2	non_payer
male	21	USA	2	15	1	0	3	11	non_payer
female	23	USA	2	8	5	2	1	0	non_payer
male	21	UK	2	1	0	0	1	0	non_payer
female	24	USA	94	89	36	31	19	3	non_payer
female	21	UK	0	0	0	0	0	0	non_payer
male	19	USA	45	8	1	0	3	4	non_payer
male	25	USA	0	25	2	2	5	16	non_payer
male	20	FRANCE	0	39	2	3	5	29	non_payer
female	19	EGYPT	16	22	14	5	3	0	non_payer
female	23	USA	5	91	50	29	11	1	non_payer
male	22	FRANCE	5	5	1	0	0	4	non_payer
male	27	UK	4	0	0	0	0	0	non_payer
female	18	USA	0	58	32	14	8	4	non_payer
female	20	MEXICO	0	4	2	1	1	0	non_payer
female	29	UK	0	6	3	1	1	1	non_payer
male	20	UK	4	80	4	9	11	56	non_payer
male	22	GERMANY	55	8	0	3	1	4	non_payer
male	23	UK	0	9	2	0	1	6	non_payer
female	23	USA	1	60	28	20	9	3	non_payer
female	20	USA	59	3	3	0	0	0	non_payer
female	23	USA	0	9	4	3	2	0	non_payer
female	18	USA	2	1	0	0	1	0	non_payer
female	20	USA	0	11	5	2	4	0	non_payer
male	20	USA	49	7	0	0	2	5	non_payer
female	19	FRANCE	2	3	1	2	0	0	non_payer
female	26	UK	4	27	11	11	3	2	non_payer
female	26	USA	0	8	4	3	1	0	non_payer
female	18	GERMANY	0	32	12	14	4	2	non_payer
female	21	UK	89	5	1	2	1	1	non_payer
female	23	UK	39	60	31	18	11	0	payer
female	18	GERMANY	1	97	50	28	17	2	non_payer
female	22	USA	9	0	0	0	0	0	non_payer
female	20	USA	98	11	6	2	2	1	non_payer
female	23	USA	4	66	27	24	10	5	non_payer
male	25	FRANCE	5	71	6	10	16	39	non_payer
male	22	USA	4	7	1	0	4	2	non_payer
female	19	UK	4	10	4	3	3	0	non_payer
female	23	UK	3	51	23	25	2	1	non_payer
female	19	MEXICO	4	8	5	1	2	0	non_payer
female	18	CANADA	4	1	1	0	0	0	non_payer
female	20	FRANCE	0	3	1	1	1	0	non_payer
female	18	USA	0	91	41	32	17	1	non_payer
female	22	USA	5	34	19	7	8	0	non_payer
male	23	USA	0	5	0	0	1	4	non_payer
female	25	USA	66	2	1	1	0	0	non_payer
female	21	USA	1	9	5	3	1	0	non_payer
female	18	CANADA	57	94	46	28	16	4	payer
female	19	USA	0	6	3	2	1	0	non_payer
female	18	USA	0	8	3	1	4	0	non_payer
female	19	GERMANY	99	5	3	1	1	0	non_payer
female	26	USA	1	13	4	6	3	0	non_payer
female	21	UK	0	6	4	2	0	0	non_payer
female	24	USA	0	10	7	1	1	1	non_payer
female	18	GERMANY	0	42	29	10	1	2	non_payer
male	19	USA	25	59	4	7	10	38	payer
female	23	USA	75	51	24	17	10	0	payer
female	18	USA	80	7	2	4	0	1	non_payer
male	18	USA	40	10	0	2	1	7	non_payer
male	19	USA	72	5	2	0	1	2	non_payer
female	21	USA	10	5	2	2	1	0	non_payer
male	28	USA	1	87	7	7	16	57	non_payer
male	22	USA	0	5	0	0	1	4	non_payer
male	19	UK	0	71	3	6	20	42	non_payer
female	24	UK	0	5	1	4	0	0	non_payer
female	27	USA	3	3	1	1	1	0	non_payer
female	18	UK	4	3	1	1	1	0	non_payer
female	22	USA	4	3	1	0	2	0	non_payer
male	26	UK	2	3	1	0	1	1	non_payer
female	20	USA	0	1	1	0	0	0	non_payer
female	21	GERMANY	85	8	2	4	1	1	non_payer
female	25	USA	39	44	18	11	12	3	non_payer
female	20	USA	0	7	6	0	1	0	non_payer
female	21	UK	79	0	0	0	0	0	non_payer
female	19	UK	2	7	3	2	2	0	non_payer
male	18	USA	0	18	2	0	5	11	non_payer
female	21	USA	51	1	1	0	0	0	non_payer
female	21	USA	5	42	26	13	2	1	non_payer
female	27	USA	93	85	40	28	12	5	payer
female	25	USA	3	9	6	2	1	0	non_payer
female	18	FRANCE	1	7	3	2	2	0	non_payer
female	20	UK	54	34	15	14	3	2	non_payer
female	18	USA	0	15	11	3	0	1	non_payer
female	19	FRANCE	42	4	2	2	0	0	non_payer
female	28	USA	0	3	2	0	0	1	non_payer
male	19	FRANCE	0	5	1	0	1	3	non_payer
female	28	USA	2	6	4	2	0	0	non_payer
female	19	USA	0	92	40	32	12	8	non_payer
male	19	USA	20	86	11	6	24	45	non_payer
female	18	UK	28	61	28	22	8	3	payer
male	29	UK	4	69	7	8	16	38	non_payer
male	25	USA	92	61	0	6	8	47	payer
female	28	GERMANY	58	1	1	0	0	0	non_payer
female	26	USA	2	46	29	10	5	2	non_payer
female	26	MEXICO	1	85	43	21	17	4	non_payer
male	21	USA	0	5	0	1	0	4	non_payer
female	19	USA	4	24	9	11	3	1	non_payer
female	22	UK	7	7	4	1	2	0	non_payer
female	21	UK	0	22	12	8	2	0	non_payer
female	28	FRANCE	3	8	5	1	2	0	non_payer
female	19	USA	5	43	18	9	12	4	non_payer
female	18	UK	54	50	26	17	6	1	non_payer
female	29	MEXICO	1	9	6	1	2	0	non_payer
